1164,86,THE IMPERIAL CROWN HOTEL,42-46 HORTON STREET,HALIFAX,WEST YORKSHIRE,HX1 1BR,01422 342342
1169,462,THE MANOR BARN,MANOR GARDENS,"OLD TOWN,  BEXHILL ON SEA",EAST SUSSEX,TN40 2JA,01424 220231
1181,452,BRIGHTON PIER,MADEIRA DRIVE,BRIGHTON,,BN2 1TW,01273  609361
1184,580,OLDE ENGLAND KIOSK,SUNNYHURST WOODS,DARWEN,,BB3 0LA,01254 701530
1191,591,WEST TOWER COUNTRY HOUSE HOTEL,MILL LANE,AUGHTON,ORMSKIRK,L39 7HJ,01695 423328
1195,387,HOLBECK GHYLL COUNTRY HOUSE HOTEL,HOLBECK  LANE,WINDERMERE,,LA23 1LU,015394 32375
1202,650,CAIRN HOTEL,RIPON ROAD,HARROGATE,NORTH YORKSHIRE,HG1 2JD,01423 504005
1207,345,THE WOODHEY HOUSE HOTEL,BERWICK ROAD/ WELSH ROAD,LITTLE SUTTON,ELLESMERE PORT,CH66 4PS,0151 339 5121
1216,48,KENWOOD HALL,KENWOOD ROAD,SHEFFIELD,,S7 1NQ,0114 258 3811
1219,681,SLALEY HALL,SLALEY,HEXHAM,NORTHUMBERLAND,NE47 0BX,01434 673350
1223,857,TRE-YSGAWEN HALL HOTEL,CAPEL COCH,LLANGEFNI,ISLE OF ANGLESEY,LL77 7UR,01248 750750
1233,857,GWESTY'R BULKELEY HOTEL,19 STRYD Y CASTELL / CASTLE STREET,BIWMARIS/ BEAUMARIS,YNYS MON,LL58 8AW,01248 810146
1238,799,BISHOPSTROW HOUSE HOTEL LTD,BOREHAM ROAD,WARMINSTER,WILTSHIRE,BA12 9HH,01985 212312
1245,564,MOUNT EPHRAIM GARDENS,HERNHILL,FAVERSHAM,KENT,ME13 9TX,01227 751496
1249,538,PUTTERIDGE BURY,HITCHIN ROAD,LUTON,,LU2 8LE,01582 489070
1257,538,SHENDISH MANOR,LONDON ROAD,APSLEY,HEMEL HEMPSTEAD,HP3 0AA,01442 232220
1262,504,HOTEL TERRA VINA,174 WOODLANDS ROAD,WOODLANDS,HAMPSHIRE,SO40 7GL,02380 292272
1267,748,THE SWAN HOTEL,LAVENHAM,,,CO10 9QH,01787 247477
1272,86,TODMORDEN TOWN HALL,BRIDGE STREET,TODMORDEN,LANCASHIRE,0L14 7AB,01706 813597
1276,92,LEEDS UNITED STADIUM,ELLAND ROAD,LEEDS,,LS11 0ES,0113 367 1166
1281,538,THE SUN HOTEL,SUN STREET,HITCHIN,,SG5 1AF,01462 436411
1287,387,NETHERWOOD HOTEL,GRANGE-OVER-SANDS,CUMBRIA,,LA11 6ET,015395 32552
1290,609,THE GEORGE HOTEL,71 HIGH STREET,ST MARTINS,STAMFORD,PE9 2LB,01780 750750
1294,322,THE HOLIDAY INN,MANOR LANE,MAIDENHEAD,BERKSHIRE,SL6 2RA,01628 623400
1299,504,CHILWORTH MANOR,CHILWORTH,HAMPSHIRE,,SO16 7PT,02380 767333
1304,463,HOLIDAY INN COLCHESTER,ABBOTTS LANE,EIGHT ASH GREEN,COLCHESTER,CO6 3QL,0870 4009020
1313,581,SAVOY HOTEL,QUEENS PROMENADE,BLACKPOOL,,FY2 9SJ,01253 352561
1317,527,BANK HOUSE HOTEL,BRANSFORD,WORCESTER,,WR6 5JD,01886 833551
1322,320,READING MUSEUM AND TOWN HALL,BLAGRAVE STREET,READING,,RG1 1QH,0118 9399820
1326,504,ROYAL ARMOURIES,FORT NELSON,PORTSDOWN HILL   ROAD,FAREHAM,PO17 6AN,01329 233734
1330,398,TRENT LOCK GOLF CENTRE,"LOCK LANE, SAWLEY","LONG EATON,",NOTTINGHAM,NG10 2FY,0115  9464398
1333,548,HUMBER ROYAL HOTEL,LITTLECOATES ROAD,GRIMSBY,,DN34 4LX,01472 240024
1337,846,THE GRAND HOTEL,HAPPY VALLEY ROAD,LLANDUDNO,,LL30 2LR,01492 876245
1342,387,LOW WOOD BAY RESORT HOTEL,AMBLESIDE ROAD,WINDERMERE,,LA23 1LP,015394 33338
1348,822,GWESTY PLAS PANT-YR-ATHRO,MANSION HOUSE HOTEL,LLANSTEFFAN,CARMARTHENSHIRE,SA33 5AJ,01267 241515
1354,650,WAINSTONES HOTEL,HIGH STREET,"GREAT BROUGHTON, STOKESLEY",NORTH YORKSHIRE,TS9 7EW,01642 712268
1359,776,"MENZIES WELCOMBE HOTEL, SPA & GOLF CLUB",WARWICK ROAD,STRATFORD-UPON-AVON,,CV37 0NR,01789  295252
1364,423,FOX & HOUNDS COUNTRY HOTEL,EGGESFORD,,,EX18 7JZ,01769 580345
1369,504,BASINGSTOKE COUNTRY HOTEL,SCURES HILL,NATELY SCURES,HOOK,RG27 9JS,01256 764161
1374,322,SIR CHRISTOPHER WREN'S HOUSE HOTEL & SPA,THAMES STREET,WINDSOR,BERKSHIRE,SL4 1PX,01753 861354
1380,527,FOWNES HOTEL,CITY WALLS ROAD,WORCESTER,,WR1 2AP,01905 613151
1383,387,KESWICK COUNTRY HOUSE HOTEL,STATION ROAD,KESWICK  ON DERWENTWATER,,CA12 4NQ,017687 72020
1390,890,ST FAGANS: NATIONAL HISTORY MUSEUM,ST FAGANS,CARDIFF,,CF5 6XB,02920 573500
1395,442,HELME PARK HOTEL,FIR TREE,NR BISHOP AUCKLAND,,DL13 4NW,01388 730970
1402,423,BUCKERELL LODGE HOTEL,TOPSHAM ROAD,EXETER,,EX2 4SQ,01392 221111
1415,650,BEDALE HALL,BEDALE,NORTH YORKSHIRE,,DL8 1AA,01677 423797
1425,371,FALMOUTH BEACH HOTEL,SEAFRONT,FALMOUTH,CORNWALL,TR11 4NA,01326 318084
1431,674,BEST WESTERN ROCKINGHAM FOREST HOTEL,ROCKINGHAM ROAD,CORBY,NORTHAMPTONSHIRE,NN17 1AE,01536 401348
1436,6,MANCHESTER CITY FOOTBALL CLUB,CITY OF MANCHESTER STADIUM,SPORTS CITY,MANCHESTER,M11 3FF,0870 062 1894
1443,717,THE MILL HOTEL,ALLUM BRIDGE,"ALVELEY, BRIDGNORTH",SHROPSHIRE,WV15 6HL,01746 780437
1447,722,THE CLEVE,MANTLE STREET,WELLINGTON,SOMERSET,TA21 8SN,01823 662033
1451,717,HOPTON COURT,CLEOBURY MORTIMER,NR KIDDERMINSTER,WORCESTERSHIRE,DY14 0EF,01299 270734
1455,717,MYTTON AND MERMAID HOTEL,ATCHAM,SHREWSBURY,SHROPSHIRE,SY5 6QG,01743 761220
1459,462,LEEFORD PLACE HOTEL,MILL LANE,WHATLINGTON,"BATTLE, EAST SUSSEX",TN33 0ND,01424 772863
1465,37,VILLAGE  HOTEL,POOL LANE,BROMBOROUGH,,L62 4UE,0151  643 1616
1468,322,CHARTERED INSTITUTE OF MARKETING,MOOR HALL,"THE MOOR, COOKHAM",BERKSHIRE,SL6 9QH,01628 427460
1471,692,YE OLDE BELL HOTEL,BARNBY MOOR,RETFORD,NOTTINGHAMSHIRE,DN22 8QS,01777 705121
1478,891,WEST HOUSE COUNTRY HOTEL,WEST STREET,LLANTWIT MAJOR,VALE OF GLAMORGAN,CF61 1SP,01446 792406
1482,527,MERCURE KIDDERMINSTER,HABBERLEY ROAD,BEWDLEY,WORCESTERSHIRE,DY12 1LA,01299 406405
1489,650,CROWN HOTEL,HORSEFAIR,BOROUGHBRIDGE,NORTH YORKSHIRE,YO51 9LB,01423 322328
1494,695,LAINS BARN,ARDINGTON,WANTAGE,OXFORDSHIRE,OX12 7QG,07703 479023
1501,527,HOLIDAY INN BIRMINGHAM- BROMSGROVE,KIDDERMINSTER ROAD,BROMSGROVE, WORCS,B61 9AB,01527576600/08719429142
1507,18,MERCURE WIGAN OAK HOTEL,RIVERSWAY,WIGAN,,WN1 3SS,01942 826888
1514,488,HALLMARK HOTEL,MATSON LANE,ROBINSWOOD HILL,GLOUCESTER,GL4 8EA,01452  874831
1519,301,THE BEECHES,BROOMHILL ROAD,BRISLINGTON,BRISTOL,BS4 5RG,0117 9728778
1526,220,BEXLEYHEATH MARRIOTT HOTEL,1 BROADWAY,BEXLEYHEATH,KENT,DA6 7JZ,0181  298   1000
1530,722,THE MANOR HOTEL,HENDFORD,YEOVIL,SOMERSET,BA20 1TG,01935 423116
1533,90,THE OLD GOLF HOUSE HOTEL,NEW HEY ROAD,OUTLANE,HUDDERSFIELD,HD3 3YP,01422 379311
1538,580,WHITEHALL HOTEL & RESTAURANT,SPRINGBANK,DARWEN,,BB3 2JU,01254 701595
1543,538,MOOR PARK GOLF CLUB,RICKMANSWORTH,HERTFORDSHIRE,,WD3 1QN,01923 773146
1549,642,MERCURE NORWICH HOTEL,121-131 BOUNDARY ROAD,NORWICH,NORFOLK,NR3 2BA,01603 787260
1554,605,KEGWORTH  HOTEL,PACKINGTON HILL,KEGWORTH,DERBYSHIRE,DE74 2DF,01509 672427
1562,319,THE ELCOT PARK HOTEL,ELCOT,NEWBURY,BERKSHIRE,RG16 8NJ,01488 658100
1566,799,LONGLEAT HOUSE,WARMINSTER,WILTSHIRE,,BA12 7NW,01985 844400
1571,527,THE ABBEY HOTEL,ABBEY ROAD,MALVERN,WORCESTERSHIRE,WR14 3ET,01684 892332
1578,897,OXWICH BAY HOTEL,OXWICH BAY,GOWER PENINSULAR,SWANSEA,SA3 1LS,01792 390329
1587,45,CARLTON PARK HOTEL,102 - 104 MOORGATE ROAD,ROTHERHAM,SOUTH YORKSHIRE,S60 2AN,01709 849955
1593,689,THE UNIVERSITY OF NOTTINGHAM,NOTTINGHAM,,,NG7 2RD,0115 9515086
1599,45,TOWN HALL,MOORGATE STREET,ROTHERHAM,,S60 2TH,01709 822756
1603,674,WESTONE MANOR HOTEL,ASHLEY WAY,WESTON FAVELL,NORTHAMPTON,NN3 3EA,01604 739955
1608,538,THEOBALDS PARK,LIEUTENANT ELLIS WAY,CHESHUNT,,EN7 5HW,01992 633375
1615,591,FERRARI'S COUNTRY HOUSE HOTEL,CHIPPING ROAD,THORNLEY,LONGRIDGE,PR3 2TB,01772 783148
1622,776,ANSTY HALL HOTEL,ANSTY VILLAGE,NR. COVENTRY,,CV7 9HZ,0844 879 9031
1629,591,GRAND HOTEL,SOUTH PROMENADE,LYTHAM ST ANNES,, FY8 1NB,01253 721288
1636,488,THE GREAT TYTHE BARN,FOLLY FARM,TETBURY,GLOUCESTERSHIRE,GL8 8XA,01666 502475
1642,35,FORMBY HALL GOLF RESORT AND SPA,SOUTHPORT OLD ROAD,FORMBY,,L37 0AB,01704 875699
1647,799,MANOR HOUSE HOTEL AND GOLF CLUB,CASTLE COMBE,CHIPPENHAM,WILTSHIRE,SN14 7HR,01249 782206
1661,785,CHATSWORTH HOTEL,THE STEYNE,WORTHING,WEST SUSSEX,BN11 3DU,01903 236103
1664,387,MUNCASTER CASTLE,RAVENGLASS,CUMBRIA,,CA18 1RQ,01229 717614
1668,416,THE NEW CONTINENTAL,HOTEL,MILLBAY ROAD,MILLBAY,PL1 2NY,01752 220782
1675,463,NEWLAND HALL,ROXWELL,CHELMSFORD,ESSEX,CM1 4LH,01245 231010
1681,51,NEWCASTLE GATESHEAD MARRIOTT METROCENTRE HOTEL,MARCONI WAY,METROCENTRE,GATESHEAD,NE11 9XF,0191 493 2233
1687,527,THE NASH,KEMPSEY,WORCESTER,,WR5 3PB,01905 821397
1695,561,THE ROFFEN,41 NEW ROAD,ROCHESTER,KENT,ME1 1DX,01634 404770
1699,692,THE LION HOTEL,112-114  BRIDGE STREET,WORKSOP,NOTTINGHAMSHIRE,S80 1HT,01909 477925
1707,350,TALL TREES HOTEL,GREEN LANE,YARM,STOCKTON-ON-TEES,TS15 9PE,01642 786786
1710,92,CROWNE PLAZA LEEDS,WELLINGTON STREET,LEEDS,,LS1 4DL,0870 400 9170
1717,328,STOWE LANDSCAPED GARDENS,BUCKINGHAM,,,MK18 5QD,01280 822850
1721,83,EAST RIDDLESDEN HALL,BRADFORD ROAD,KEIGHLEY,,BD20 5EL,01535 607075
1735,462,THE CHATSWORTH HOTEL,GRAND PARADE,EASTBOURNE,EAST SUSSEX,BN21 3YR,01323 727411
1738,423,BOVEY CASTLE,NORTH BOVEY,DARTMOOR NATIONAL PARK,,TQ13 8RE,01647 445005
1749,681,LINDISFARNE CASTLE,HOLY ISLAND,BERWICK-UPON-TWEED,,TD15 2SH,01289 389244
1754,591,PRESTON MARRIOTT HOTEL,GARSTANG ROAD,BROUGHTON,PRESTON, PR3 5JB,01772 864087
1759,243,BARBICAN CENTRE,SILK STREET,LONDON,,EC2Y 8DS,0207 638 4141
1769,328,KINGS HOTEL,OXFORD ROAD,STOKENCHURCH,,HP14 3TA,01494 609090
1772,61,THE WESTLEY HOTEL,88 WESTLEY ROAD,ACOCKS GREEN,BIRMINGHAM,B27 7UJ,0121 706 4312
1776,317,THE MANSION HOUSE,OLD WARDEN PARK,BIGGLESWADE,BEDFORDSHIRE,SG18 9DX,01767 626200
1786,799,MILFORD HALL HOTEL,206 CASTLE STREET,SALISBURY,WILTSHIRE,SP1 3TE,01722 417411
1791,371,ST MICHAEL'S HOTEL & SPA,GYLLYNGVASE BEACH,SEAFRONT,FALMOUTH,TR11 4NB,01326 312707
1794,427,HEATHLANDS HOTEL,GROVE ROAD,,BOURNEMOUTH,BH1 3AY,01202 553336
1799,785,NORFOLK ARMS HOTEL,HIGH STREET,ARUNDEL,WEST SUSSEX,BN18 9AB,01903 882101
1807,316,WOODLAND MANOR HOTEL,GREEN LANE,CLAPHAM,BEDS,MK41 6EP,01234 363281
1811,300,MACDONALD BATH SPA HOTEL,SYDNEY ROAD,BATH,,BA2 6JF,01225 444424
1814,609,BEST WESTERN NORTH SHORE HOTEL,NORTH SHORE ROAD,SKEGNESS,,PE25 1DN,01754 763298
1820,759,RUNNYMEDE ON THAMES,WINDSOR ROAD,EGHAM,SURREY,TW20 0AG,01784 220600
1829,785,STANSTED HOUSE,STANSTED PARK,ROWLANDS CASTLE,,PO9 6DX,02392 412265
1839,661,DEAN COURT HOTEL,DUNCOMBE PLACE,YORK,,YO1 7EF,01904 625082
1843,527,STONE MANOR HOTEL,STONE,NEAR KIDDERMINSTER,WORCESTERSHIRE,DY10 4PJ,01562 777555
1851,86,SOUTHWOOD CLUB LTD,BIRDCAGE LANE,"SAVILE PARK, HALIFAX",WEST YORKSHIRE,HX3 0JQ,01422 330088
1860,345,NESS BOTANIC GARDENS,NESS,NESTON,SOUTH WIRRAL,L64 4AY,0151 353 0123
1866,15,LANCASHIRE COUNTY CRICKET CLUB,TALBOT ROAD,OLD TRAFFORD,MANCHESTER,M16 OPX,0161 282 4020
1875,387,THE CROWN HOTEL,WETHERAL,CARLISLE,,CA4 8ES,01228 561888
1881,25,LIVERPOOL FOOTBALL CLUB,ANFIELD ROAD,LIVERPOOL,,L4 0TH,0151 263 7744
1885,431,THE HAVEN HOTEL,161 BANKS ROAD,SANDBANKS,POOLE,BH13 7QL,01202 707333
1892,463,IVY HILL HOTEL,WRITTLE ROAD,MARGARETTING,INGATESTONE,CM4 0EH,01277 353040
1900,345,MACDONALD PORTAL PREMIER GOLF &  COUNTRY CLUB,FOREST ROAD,TARPORLEY,,CW6 0JA,01829 733884
1910,748,THORPENESS COUNTRY CLUB,BENTHILLS,THORPENESS,SUFFOLK,IP16 4NU,01728 452176
1914,564,THE GUILDHALL SANDWICH,CATTLE MARKET,SANDWICH,KENT,CT13 9AH,01304 617197
1921,345,CARDEN PARK HOTEL,CARDEN PARK,CHESTER,,CH3 9DQ,01829 731000
1928,554,REEDS  HOTEL,"WESTFIELD LAKES,FAR-INGS ROAD",BARTON UPON HUMBER,NORTH LINCOLNSHIRE,DN18 5RG,01652 632313
1941,256,LE GOTHIQUE,ROYAL VICTORIA PATRIOTIC BUILDING,"FITZHUGH GROVE, OFF TRINITY RD","WANDSWORTH, LONDON",SW18 3SX,0208  870 6567
1946,2,MERCURE BOLTON GEORGIAN HOUSE HOTEL,MANCHESTER ROAD,BLACKROD,BOLTON,BL6 5RU,01942 814598
1952,339,HOMERTON COLLEGE,HILLS ROAD,CAMBRIDGE,,CB2 2PH,01223 747122
1964,423,MOORLAND GARDEN HOTEL,TAVISTOCK ROAD,YELVERTON,,PL20 6DA,01822 852245
1970,463,DOWN HALL COUNTRY HOUSE HOTEL,"MATCHING ROAD, HATFIELD HEATH",BISHOPS STORTFORD,HERTS,CM22 7AS,01279 731441
1975,564,THE HOP FARM COUNTRY PARK,BELTRING,PADDOCK  WOOD,KENT,TN12 6PY,01622 872068
1979,398,MIDLAND RAILWAY CENTRE,BUTTERLEY STATION,RIPLEY,DERBYSHIRE,DE5 3QZ,01773 747674
1983,717,WYNNSTAY HOTEL  AND SPA,CHURCH STREET,OSWESTRY,SHROPSHIRE,SY11 2SZ,01691 655261
1991,738,BOROUGH ARMS HOTEL,26 KING STREET, NEWCASTLE UNDER LYME,,ST5 1HX,01782 629421
1994,738,"PATSHULL PARK HOTEL , GOLF COUNTRY CLUB",PATTINGHAM,WOLVERHAMPTON,,WV6  7HR,01902 700100
1999,738,THE IZAAK WALTON HOTEL,DOVEDALE,ASHBOURNE,,DE6  2AY,01335 350555
2003,258,ST JAMES COURT,41-54 BUCKINGHAM GATE,LONDON,,SW1E 6AF,0207 828 7826
2008,48,HILTON,VICTORIA QUAYS,FURNIVAL ROAD,SHEFFIELD,S4  7YA,0114 2525500
2012,423,QUAY HOUSE,ILBERT ROAD,KINGSBRIDGE,,TQ7 1DZ,01803 861234
2019,605,BLABY HOTEL,ENDERBY ROAD,BLABY,LEICESTERSHIRE,LE8 4GD,0116 2787898
2026,564,WELLINGTON HOUSE,ST STEPHENS ROAD,CANTERBURY,KENT,CT2 7RD,08458 247400
2032,564,ABERDEEN HOUSE,68 ELLINGTON ROAD,RAMSGATE,KENT,CT11 9ST,08458 247400
2037,504,BALMER LAWN HOTEL,LYNDHURST ROAD,BROCKENHURST,HAMPSHIRE,SO42 7ZB,01590 623116
2040,423,HORN OF PLENTY,GULWORTHY,TAVISTOCK,,PL19 8JD,01822 832 528
2050,538,LETCHWORTH HALL HOTEL,LETCHWORTH LANE,LETCHWORTH GARDEN CITY,,SG6 3NP,01462 683747
2054,328,HENLEY BUSINESS SCHOOL,UNIVERSITY OF READING,GREENLANDS,HENLEY-ON-THAMES,RG9 5QL,01491 571454
2059,429,ST LEONARDS HOTEL,185 RINGWOOD ROAD,"ST LEONARDS, RINGWOOD",DORSET,BH24 2NP,01425 471 220
2065,83,STEETON HALL HOTEL,STATION ROAD,STEETON,KEIGHLEY,BD20 6RY,01535 655676
2070,300,HUNSTRETE HOUSE HOTEL,PENSFORD,BRISTOL,,BS39 4NS,01761 490490
2076,580,ASTLEY BANK HOTEL LTD,ASTLEY BANK,BOLTON ROAD,DARWEN,BB3 1QB,01254 777700
2084,339,SHEENE MILL HOTEL,37-39  STATION ROAD,MELBOURN,,SG8 6DX,01763 261393
2088,250,LAUDERDALE HOUSE,HIGHGATE HILL,WATERLOW PARK,LONDON,N6 5HG,208348  7/30
2095,350,PARKMORE HOTEL & LEISURE CLUB,636 YARM ROAD,STOCKTON-ON-TEES,,TS16 0DH,01642 786815
2107,695,WALLINGFORD TOWN HALL,MARKET PLACE,WALLINGFORD,OXFORDSHIRE,OX10 0AL,01491 835373
2111,497,SQUARE TOWER,BROAD STREET,PORTSMOUTH,,PO1 2ND,02392 827261
2118,759,LAKESIDE COMPLEX,WHARF ROAD,"FRIMLEY GREEN, CAMBERLEY",SURREY,GU16 6PT,01252 836464
2128,387,WINDERMERE MOTOR BOAT RACING CLUB,"BROAD LEYS,",GHYLL HEAD,WINDERMERE,LA23 3LJ,015394 42264
2140,738,BISHTON HALL,WOLSELEY BRIDGE,STAFFORD,,ST17 OXN,01889 881277
2145,538,ARDMORE HOUSE HOTEL,54 LEMSFORD ROAD,ST ALBANS,,AL1 3PR,01727 859313
2158,218,EASTBURY MANOR HOUSE,EASTBURY SQUARE,BARKING,,1G11 9SN,0208 227 3666
2169,328,THE BULL HOTEL,OXFORD ROAD,GERRARDS CROSS,,SL9  7PA,01753 885995
2175,692,NOTTINGHAMSHIRE COUNTY CRICKET CLUB,TRENT BRIDGE,NOTTINGHAM,,NG 2 6AG,0115 982 3000
2185,785,MANNINGS HEATH GOLF CLUB,HAMMERPOND ROAD,"MANNINGS HEATH, HORSHAM",WEST SUSSEX,RH13 6PG,01403 210228
2195,61,MACDONALD BURLINGTON HOTEL,126 NEW STREET,BIRMINGHAM,,B2 4JQ,0121 643 9191
2200,538,THE WATERMILL HOTEL,LONDON ROAD,BOURNE END,HEMEL HEMPSTEAD,HP1 2RJ,01442 349955
2205,343,HILLCREST HOTEL,75 CRONTON LANE,WIDNES,,WA8 9AR,0151 424 1616
2210,90,GOMERSAL PARK HOTEL,MOOR LANE,GOMERSAL,,BD19 4JL,01274 869386
2216,387,ELLENBANK HOTEL,MARYPORT,,,CA15 6RE,  01900 815233
2222,318,WATERLOO HOTEL,DUKES RIDE,CROWTHORNE,BERKSHIRE,RG45 6DW,01344 777711
2227,882,THE METROPOLE HOTEL,TEMPLE STREET,LLANDRINDOD WELLS,POWYS,LD1 5DY, 01597 823700
2232,371,EAGLE HOUSE HOTEL,3 CASTLE STREET,LAUNCESTON,,PL15 8BA,01566 772036
2241,260,NOVOTEL HAMMERSMITH,1 SHORTLANDS,HAMMERSMITH,LONDON,W6 8DH,0208 741 1555
2245,855,THE ROYAL VICTORIA HOTEL,LLANBERIS,CAERNARFON,GWYNEDD,LL55 4TY,01286 870253
2249,488,WESTONBIRT THE NATIONAL ARBORETUM,WESTONBIRT ARBORETUM,TETBURY,GLOUCESTERSHIRE,GL8 8QS,0792 204 1132
2256,246,INTERNATIONAL HOTEL,163 MARSH WALL,LONDON,,E14 9SJ,020  7712 0100
2260,564,HEMPSTEAD HOUSE,LONDON ROAD,BAPCHILD,SITTINGBOURNE KENT,ME99 9PP,01795 428020
2270,42,OLD HALL,DONCASTER COLLEGE,HIGH MELTON,DONCASTER,DN5 7SZ,01302 553708/553715
2278,25,BRITANNIA ADELPHI HOTEL,RANELAGH PLACE,,LIVERPOOL,L3 5UL,0151 709 7200
2284,890,LLANDAFF ROWING CLUB,BRIDGE ROAD,LLANDAFF,CARDIFF,CF5 2PT,02920  566361
2297,6,BRITANNIA HOTEL,BRITANNIA HOTEL,PORTLAND STREET,MANCHESTER,M1 3LA,0161 228 2288
2304,429,KINGSTON MAURWARD,DORCHESTER,,,DT2 8PY,01305  215050
2313,689,CROWNE PLAZA,WOLLATON STREET,,NOTTINGHAM,NG1 5RH,0115 936 9988
2320,737,THE NORTH STAFFORD HOTEL,STATION ROAD,STOKE ON TRENT,,ST4 2AE,01782  744477
2325,351,HMS TRINCOMALEE,JACKSON DOCK,MARITIME AVENUE,HARTLEPOOL,TS24 0XZ,01429 223 193
2337,591,SINGLETON LODGE,LODGE LANE,SINGLETON,POULTON-LE-FYLDE,FY6 8LT,O1253  883854
2342,661,MONKBAR HOTEL,ST MAURICE'S ROAD,YORK,,YO31 7JA, 01904 638 086
2347,776,ETTINGTON CHASE CONFERENCE CENTRE,BANBURY ROAD,ETTINGTON,STRATFORD-UPON-AVON,CV37 7NZ,01789 740000
2352,328,WEST LODGE HOTEL,45 LONDON ROAD,ASTON CLINTON,,HP22 5HL, 01296 630632
2356,538,THE BURY,QUEENSWAY,HEMEL HEMPSTEAD,,HP1 1HR,01422 426740
2365,650,SELBY REGISTRATION OFFICE,UNION LANE,SELBY,NORTH YORKSHIRE,YO8 4AU,0845 034 9487
2373,387,BARROW-IN-FURNESS TOWN HALL,DUKE STREET,BARROW-IN-FURNESS,,LA14 2LD,01229 876482
2376,722,WOODLANDS HOTEL,BRENT KNOLL,,SOMERSET,TA9 4DF,01278 760232
2385,431,UPTON HOUSE,UPTON COUNTRY PARK,UPTON,POOLE DORSET,BH17 7BJ,01202 604224
2390,863,LLANCAIACH FAWR,GELLIGAER ROAD,NELSON,,CF46 6ER,01443 412248
2398,307,WALTON PARK HOTEL,WELLINGTON TERRACE,CLEVEDON,,BS21 7BL,01275 874253
2406,328,CLIVEDEN  HOUSE,TAPLOW,,,SL6 0JF,01628 668761
2413,322,THE GUILDHALL,HIGH STREET,WINDSOR,,SL4 1LR,01628 796022
2417,642,THE OLD RECTORY,NORTH WALSHAM ROAD,CROSTWICK,"NORWICH, NORFOLK",NR12 7BG,01603 738513
2423,674,PLUM PARK HOTEL,WATLING STREET,PAULERSPURY,"TOWCESTER, NORTHANTS",NN12 6LQ,01327 811515
2428,776,SWAN'S NEST HOTEL,BRIDGEFOOT,STRATFORD UPON AVON,,CV37 7LT,0870 400 8183
2433,239,BLAKES HOTEL,33 ROLAND GARDENS,LONDON,,SW7 3PF,020 7370 6701
2438,436,BLACKWELL GRANGE HOTEL,GRANGE ROAD,DARLINGTON,,DL3 8QH,01325 509955
2445,77,MOLINEUX STADIUM,WATERLOO ROAD,WOLVERHAMPTON,,WV1 4QR,01902 655000
2448,342,CAPESTHORNE HALL,SIDDINGTON,MACCLESFIELD,,SK11 9JY,01625 861221
2451,342,HUNTERS LODGE HOTEL,SYDNEY ROAD,CREWE,,CW1 5LU,01270 539100
2456,609,THE LINCOLN HOTEL,EASTGATE,LINCOLN,,LN2 1PN,01522 520348
2462,722,BATCH COUNTRY HOUSE,LYMPSHAM,NR WESTON SUPER MARE,,BS24 0EX,01934 750371
2467,304,ALVESTON HOUSE HOTEL,ALVESTON,BRISTOL,,BS35 2LA,01454 415050
2470,890,ANGEL HOTEL,CASTLE STREET,CARDIFF,,CF1 2QZ,02920 649200
2474,674,SULGRAVE MANOR,MANOR ROAD,SULGRAVE,BANBURY,OX17 2SD,01295 760205
2481,759,THE ANCHOR HOTEL,CHURCH SQUARE,SHEPPERTON,MIDDLESEX,TW17 9JZ,01932 242748
2495,785,THE OLD TOLLGATE RESTAURANT & HOTEL,THE STREET,BRAMBER,STEYNING   WEST SUSSEX,BN44 3WE,01903 879494
2498,350,JUDGES COUNTRY HOUSE HOTEL,KIRKLEVINGTON HALL,"KIRKLEVINGTON,  YARM",STOCKTON-ON-TEES,TS15 9LW,01642 789000
2504,642,KNIGHTS HILL HOTEL,SOUTH WOOTTON,KING'S LYNN,NORFOLK,PE30 3HQ,01553 675566
2510,387,WHITEWATER HOTEL,LAKELAND VILLAGE,BACKBARROW,ULVERSTON,LA12 8PX,015395 31133
2515,335,GREAT NORTHERN HOTEL,STATION APPROACH,PETERBOROUGH,,PE1 1QL,01733 5523595
2518,650,CONISTON HOTEL,CONISTON COLD,SKIPTON,NORTH YORKSHIRE,BD23 3EB,01756 748080
2522,541,THE BELL IN DRIFFIELD,MARKET PLACE,DRIFFIELD,EAST RIDING OF YORKSHIRE,YO25 6AN,01377 256661
2525,681,HEXHAM RACECOURSE,HIGH YARRIDGE,HEXHAM,NORTHUMBERLAND,NE46 2JP,01434 606881
2529,511,THE FEATHERS HOTEL,HIGH STREET,LEDBURY,HEREFORDSHIRE,HR8 1DS, 01531 635266
2533,416,THE COPTHORNE HOTEL,ARMADA WAY,PLYMOUTH,,PL1 1AR,01752 224161
2537,488,FOREST HILLS GOLF CLUB,MILE END ROAD,COLEFORD,,GL16 7QD,01594 810620
2545,48,HOLIDAY INN ROYAL VICTORIA,VICTORIA STATION ROAD,SHEFFIELD,,S4 7YE, 0114 276 8822
2557,61,NEW HALL HOTEL,WALMLEY ROAD,SUTTON COLDFIELD,WEST MIDLANDS,B76 1QX,0121 378 2442
2562,2,BOLTON SCHOOL,CHORLEY NEW ROAD,BOLTON,,BL1 4PA,01204 434795
2566,342,GAWSWORTH HALL,CHURCH LANE,GAWSWORTH,MACCLESFIELD,SK11 9RN,01260 223456
